timestamp_s,frame,offset_x_m,offset_y_m,rotation_rad,rotation_deg,vel_offset_x_m/s,vel_offset_y_m/s,accel_offset_x_m/s2,accel_offset_y_m/s2,vel_rotation_rad/s,accel_rotation_rad/s2
1773689895.335147,464685,-0.066235,-0.028881,-0.327710,-18.776406,0.018102,0.018454,-0.393406,0.473058,-0.133968,-8.275888
1773689895.345210,464687,-0.066077,-0.028561,-0.347919,-19.934276,0.013233,0.024179,-0.398177,-0.061451,-0.235390,-1.513174
1773689895.365335,464689,-0.065908,-0.028381,-0.359726,-20.610790,0.008669,-0.002430,-0.289775,-0.455731,0.078886,4.225253
1773689895.375398,464690,-0.065819,-0.028462,-0.362821,-20.788090,0.005436,-0.002656,-0.338217,0.001400,0.064088,-1.875014
1773689895.395522,464693,-0.065845,-0.028296,-0.367076,-21.031889,-0.002053,-0.001668,-0.154222,-0.283416,0.010076,2.776105
1773689895.405583,464694,-0.065870,-0.028363,-0.365638,-20.949500,-0.002508,-0.006192,-0.054251,-0.199859,0.065468,2.257774
1773689895.425711,464696,-0.065924,-0.028470,-0.367721,-21.068852,-0.003961,-0.000155,-0.510146,0.342743,-0.019881,-7.193084
1773689895.435774,464697,-0.065970,-0.028445,-0.366618,-21.005638,-0.011298,0.003509,-0.518272,0.061488,-0.107122,-3.616925
1773689895.445835,464699,-0.066151,-0.028399,-0.378584,-21.691293,-0.014392,0.001083,0.256843,-0.714666,-0.092691,10.544533
1773689895.455899,464700,-0.066260,-0.028424,-0.371027,-21.258274,-0.006126,-0.010876,0.580896,-0.685771,0.105138,11.905481
1773689895.465961,464701,-0.066274,-0.028618,-0.365561,-20.945112,-0.002700,-0.012720,0.006378,0.494631,0.146947,-6.279747
1773689895.476023,464703,-0.066314,-0.028680,-0.383312,-21.962186,-0.005998,-0.000922,-0.477112,1.067723,-0.021236,-16.178285
1773689895.496148,464704,-0.066517,-0.028489,-0.379719,-21.756276,-0.021611,0.016346,-0.245660,0.343449,-0.325235,-5.593064
1773689895.506211,464706,-0.066793,-0.028290,-0.411673,-23.587128,-0.021416,0.017213,0.009163,-0.195257,-0.333654,2.650123
1773689895.526335,464708,-0.066984,-0.028047,-0.467606,-26.791847,-0.021645,0.001959,-0.067323,-0.566367,-0.139999,6.896837
1773689895.536397,464710,-0.067263,-0.028078,-0.463518,-26.557648,-0.022604,-0.002776,0.030333,-0.422770,-0.084319,5.567860
1773689895.556520,464712,-0.067512,-0.028121,-0.472822,-27.090694,-0.016937,-0.009360,0.282246,-0.438528,0.029099,6.995066
1773689895.566582,464713,-0.067706,-0.028251,-0.463039,-26.530209,-0.014094,-0.014333,-0.343853,0.149046,0.106319,-3.713072
1773689895.576651,464714,-0.067796,-0.028409,-0.460685,-26.395317,-0.023869,-0.006351,-0.890056,1.926145,-0.045813,-28.732117
1773689895.586714,464716,-0.068186,-0.028379,-0.494113,-28.310587,-0.032014,0.024430,0.023463,2.054032,-0.471949,-25.441811
1773689895.596777,464717,-0.068440,-0.027917,-0.549995,-31.512392,-0.023396,0.034989,0.690092,0.337920,-0.557851,-0.526100
1773689895.616901,464719,-0.068836,-0.027652,-0.602193,-34.503128,-0.016200,0.013164,0.073166,-0.864586,-0.246065,11.281670
1773689895.637029,464721,-0.069092,-0.027388,-0.657294,-37.660192,-0.020454,0.000189,0.053631,-0.681032,-0.103776,8.811239
1773689895.647090,464723,-0.069337,-0.027451,-0.676243,-38.745874,-0.018582,-0.006846,0.274955,-0.539487,-0.006365,8.106077
1773689895.667221,464725,-0.069481,-0.027612,-0.718025,-41.139822,-0.009466,-0.011271,0.057959,0.160471,0.093341,-1.720575
1773689895.687344,464727,-0.069718,-0.027904,-0.711159,-40.746402,-0.016242,-0.000393,-0.423531,0.676997,-0.075517,-10.428477
1773689895.697406,464729,-0.069904,-0.027837,-0.757837,-43.420876,-0.020940,0.007106,-0.073134,0.158472,-0.190698,-2.254848
1773689895.707471,464730,-0.070139,-0.027761,-0.769562,-44.092632,-0.017712,0.002794,0.276758,-0.024926,-0.120847,1.719656
1773689895.717533,464731,-0.070260,-0.027781,-0.781425,-44.772339,-0.015370,0.006602,-0.013867,0.478663,-0.156059,-5.904868
1773689895.727594,464733,-0.070449,-0.027629,-0.837403,-47.979667,-0.017990,0.012426,0.274726,0.143387,-0.239664,-0.402749
1773689895.747718,464735,-0.070781,-0.027488,-0.876862,-50.240497,0.009081,-0.002218,-1.241839,0.473727,0.070528,-11.763151
1773689895.757781,464736,-0.070561,-0.027556,-1.076488,-61.678199,-0.016433,0.008594,-1.405722,0.427628,-0.184596,-11.886837
1773689895.767842,464738,-0.071112,-0.027315,-0.979031,-56.094368,-0.019212,0.006390,0.897280,-1.166695,-0.168734,18.625130
1773689895.777908,464739,-0.070947,-0.027428,-1.178927,-67.547533,0.001638,-0.014898,0.244737,-0.567399,0.190444,8.067632
1773689895.787969,464740,-0.071078,-0.027615,-1.162634,-66.614021,-0.014268,-0.005046,-1.354124,0.278610,-0.006080,-9.818926
1773689895.808092,464742,-0.071415,-0.027173,-1.303229,-74.669512,-0.032387,-0.027637,0.928250,-0.044832,0.187312,4.705744
1773689895.818155,464744,-0.071819,-0.027700,-1.108559,-63.515772,-0.013844,-0.022664,1.702149,1.866532,0.209984,-14.863730
1773689895.828216,464745,-0.071693,-0.027629,-1.384502,-79.326150,0.001867,0.009920,0.840512,1.671684,-0.111739,-16.327609
1773689895.848339,464747,-0.072085,-0.027316,-1.499882,-85.936927,-0.010241,-0.019508,-0.391740,-0.646818,0.189565,5.939417
1773689895.858402,464748,-0.072142,-0.027689,-1.493344,-85.562316,-0.013127,-0.021913,-0.231464,0.146311,0.203874,-2.912838
1773689895.878529,464751,-0.072708,-0.027521,-1.691789,-96.932353,-0.015560,-0.003458,-0.385579,0.649184,-0.029256,-9.584314
1773689895.898648,464752,-0.072768,-0.027828,-1.720833,-98.596455,-0.028640,0.004219,-0.153363,-1.177785,-0.181889,13.485183
1773689895.908704,464754,-0.073185,-0.027687,-1.869963,-107.140986,-0.027686,-0.015463,0.809978,-1.949908,0.059631,26.928150
1773689895.918756,464756,-0.073325,-0.028138,-2.018673,-115.661443,-0.012359,-0.034990,0.968592,-0.735923,0.359558,13.021046
1773689895.938872,464758,-0.073511,-0.028445,-2.216768,-127.011470,-0.015263,-0.001216,-0.018752,0.538957,-0.055489,-6.473569
1773689895.948935,464759,-0.073695,-0.028386,-2.349188,-134.598545,-0.014819,-0.001531,-0.089504,-0.269916,-0.049357,2.785298
1773689895.969061,464761,-0.073854,-0.028712,-2.687733,-153.995750,-0.021998,-0.016568,-0.042534,1.025091,0.094284,-12.233419
1773689895.979123,464763,-0.074146,-0.028881,-3.131109,-179.399331,-0.020845,0.002663,0.511760,1.364266,-0.126260,-13.653765
1773689895.989196,464764,-0.074274,-0.028658,-3.325398,-190.531262,-0.011685,0.010890,0.062614,-0.532071,-0.180459,6.563776
1773689895.999260,464765,-0.074382,-0.028661,-3.514534,-201.367984,-0.019569,-0.008027,-0.432932,-0.888735,0.005698,8.458727
1773689896.009322,464767,-0.074667,-0.028820,-4.024540,-230.589169,-0.020399,-0.007000,0.270651,0.772426,-0.010182,-7.779169
1773689896.019382,464768,-0.074792,-0.028802,-4.190136,-240.077091,-0.014125,0.007513,0.485449,0.663086,-0.150811,-5.516396
1773689896.039506,464770,-0.075146,-0.028418,-4.466037,-255.885070,-0.009922,-0.010524,0.183650,-0.724048,0.078844,9.207441
1773689896.049567,464771,-0.075207,-0.028673,-4.665139,-267.292783,-0.008201,-0.016943,-0.213247,0.115726,0.160391,-2.306572
1773689896.069648,464773,-0.075457,-0.028678,-4.937895,-282.920537,-0.027887,0.015588,-0.306312,0.368125,-0.303236,-5.485179
1773689896.079710,464775,-0.075815,-0.028441,-5.172925,-296.386757,-0.027571,0.012980,0.269434,-0.479253,-0.269680,6.842205
1773689896.099832,464777,-0.076045,-0.028604,-5.347441,-306.385773,-0.012571,-0.005521,0.351536,-0.342986,0.009133,5.497432
1773689896.119961,464780,-0.076321,-0.028663,-5.462173,-312.959477,-0.013426,-0.000817,0.061112,0.137431,-0.048518,-1.305899
1773689896.140087,464782,-0.076586,-0.028637,-5.545504,-317.733983,-0.010111,0.000012,0.037853,-0.063463,-0.043446,0.899990
1773689896.160218,464784,-0.076728,-0.028663,-5.608366,-321.335724,-0.011904,-0.003373,0.071352,-0.378350,-0.012281,4.628920
1773689896.170281,464786,-0.076872,-0.028707,-5.676786,-325.255898,-0.010379,-0.008238,0.412528,-0.113168,0.049797,3.046011
1773689896.180347,464787,-0.076937,-0.028829,-5.721281,-327.805263,-0.003598,-0.005649,0.409484,0.241772,0.049013,-1.018215
1773689896.190408,464788,-0.076945,-0.028821,-5.710583,-327.192297,-0.002135,-0.003371,-0.125842,0.310549,0.029312,-4.077056
1773689896.210538,464790,-0.077043,-0.029056,-5.759231,-329.979639,-0.015596,0.006271,-0.307886,0.235523,-0.138101,-3.952274
1773689896.220602,464792,-0.077254,-0.028902,-5.774248,-330.840051,-0.016879,0.007416,0.036573,-0.648288,-0.155917,7.552232
1773689896.230666,464793,-0.077383,-0.028906,-5.804748,-332.587548,-0.014860,-0.006777,0.109498,-1.023083,0.013906,12.069251
1773689896.250788,464796,-0.077764,-0.029299,-5.970778,-342.100404,-0.016323,-0.011783,0.155291,0.277393,0.063436,-2.480240
1773689896.260850,464797,-0.077915,-0.029379,-6.017552,-344.780328,-0.013613,-0.006345,0.200594,0.318037,0.013616,-2.734010
1773689896.270911,464798,-0.078038,-0.029427,-6.061909,-347.321797,-0.012286,-0.005383,0.018233,-0.198038,0.008415,2.285994
1773689896.291033,464800,-0.078288,-0.029560,-6.079385,-348.323094,-0.016494,-0.021185,0.033831,-0.106717,0.167214,1.262860
1773689896.301094,464802,-0.078475,-0.029846,-6.112581,-350.225092,-0.014931,-0.018845,0.107490,0.499378,0.146573,-5.179997
1773689896.321220,464803,-0.078630,-0.029837,-6.121548,-350.738854,-0.014692,0.001947,-1.608250,2.670535,-0.083626,-36.380973
1773689896.331281,464804,-0.078813,-0.029810,-6.129154,-351.174651,-0.039021,0.037051,-1.546399,2.317744,-0.575108,-31.909224
1773689896.341342,464806,-0.079415,-0.029092,-6.133295,-351.411909,-0.045809,0.048585,0.079084,-0.196935,-0.725705,2.847008
1773689896.361467,464808,-0.079771,-0.029032,-6.152816,-352.530381,-0.013876,-0.009455,0.805183,-1.531803,0.048757,20.254100
1773689896.381591,464811,-0.079974,-0.029472,-6.128769,-351.152576,-0.013400,-0.013071,-0.120227,0.543476,0.089531,-6.471950
1773689896.401713,464813,-0.080311,-0.029558,-6.148492,-352.282661,-0.018714,0.012415,-0.315487,0.346519,-0.211673,-5.018742
1773689896.411779,464814,-0.080509,-0.029349,-6.144052,-352.028232,-0.022148,0.011270,0.279178,-1.219167,-0.212086,14.521252
1773689896.421842,464816,-0.080756,-0.029332,-6.152804,-352.529684,-0.013098,-0.012120,0.780743,-0.644700,0.080545,10.184146
1773689896.431903,464817,-0.080772,-0.029593,-6.158140,-352.835441,-0.006436,-0.001712,-0.214690,1.725113,-0.007051,-19.700262
1773689896.441965,464818,-0.080886,-0.029366,-6.131935,-351.334000,-0.017420,0.022597,-0.659283,1.053934,-0.315915,-14.067707
1773689896.452027,464820,-0.081123,-0.029139,-6.122100,-350.770492,-0.019704,0.019498,0.241326,-0.694163,-0.290160,8.589487
1773689896.462089,464821,-0.081282,-0.028974,-6.118604,-350.570196,-0.012564,0.008627,0.760474,-1.521580,-0.143060,19.597765
1773689896.472151,464822,-0.081376,-0.028965,-6.127882,-351.101756,-0.004400,-0.011122,0.362398,-1.212458,0.104225,14.618850
1773689896.482213,464823,-0.081371,-0.029197,-6.139351,-351.758912,-0.005271,-0.015772,-0.344728,0.151341,0.151129,-3.017572
1773689896.492275,464824,-0.081482,-0.029282,-6.160611,-352.976999,-0.011337,-0.008076,-0.027487,0.504738,0.043499,-5.612407
1773689896.502337,464826,-0.081599,-0.029360,-6.161565,-353.031694,-0.005824,-0.005615,0.472391,0.461540,0.038185,-3.170145
1773689896.512403,464827,-0.081599,-0.029395,-6.159569,-352.917327,-0.001830,0.001215,0.143765,0.418239,-0.020331,-3.975716
1773689896.522463,464828,-0.081636,-0.029336,-6.152345,-352.503392,-0.002928,0.002806,-0.064719,0.105445,-0.041852,-1.394998
1773689896.542587,464830,-0.081666,-0.029405,-6.154209,-352.610180,-0.002442,0.002808,0.050111,0.144264,-0.039963,-1.367643
1773689896.552649,464831,-0.081695,-0.029346,-6.151486,-352.454190,-0.001807,0.004984,0.190666,-0.265188,-0.061077,3.618404
1773689896.562713,464833,-0.081702,-0.029305,-6.149977,-352.367754,0.001396,-0.002531,0.166941,-0.457304,0.032882,5.608390
1773689896.572777,464834,-0.081667,-0.029397,-6.157907,-352.822098,0.001553,-0.004220,0.054385,0.041812,0.051807,-0.242044
1773689896.592902,464836,-0.081713,-0.029286,-6.165631,-353.264639,0.004208,0.005056,0.174636,0.185489,-0.038478,-1.336694
1773689896.602963,464837,-0.081638,-0.029237,-6.162146,-353.064931,0.006180,0.005537,0.611192,-0.180195,-0.036085,4.324022
1773689896.633155,464838,-0.081568,-0.029006,-6.144273,-352.040919,0.062252,-0.020560,-0.228843,-0.197521,0.464689,1.755700
1773689896.643216,464843,-0.080740,-0.029307,-6.164852,-353.220020,0.052956,-0.020311,-1.879425,1.218065,0.432633,-20.382637
1773689896.653277,464844,-0.080502,-0.029415,6.246149,357.877985,0.024434,0.003951,-1.922001,1.770223,0.054545,-26.998024
1773689896.673399,464846,-0.079981,-0.028747,-6.036972,-345.893027,0.022499,0.013765,0.478261,-1.053459,-0.062870,13.586688
1773689896.683460,464847,-0.079771,-0.028706,-6.042783,-346.225943,0.030200,-0.004587,1.001039,-2.253787,0.171528,29.164109
1773689896.693520,464848,-0.079373,-0.028839,-5.990865,-343.251265,0.042640,-0.031583,0.172101,-0.693066,0.523933,8.654599
1773689896.703582,464849,-0.078913,-0.029342,-5.971909,-342.165153,0.033659,-0.018526,-0.962793,2.382388,0.345575,-30.321754
1773689896.713645,464851,-0.078696,-0.029212,-6.204083,-355.467751,0.023264,0.016364,-0.630881,2.348339,-0.086314,-28.817047
1773689896.733767,464853,-0.078162,-0.028743,-5.820881,-333.511926,0.026750,0.018600,0.795780,0.050470,-0.098766,2.663205
1773689896.743830,464854,-0.077892,-0.028580,-5.724953,-328.015651,0.037890,0.018803,0.525454,-0.233888,-0.055450,4.785797
1773689896.753895,464856,-0.077400,-0.028365,-5.556998,-318.392520,0.037323,0.013892,-0.150547,-0.700297,-0.002435,7.330329
1773689896.774018,464858,-0.077115,-0.028386,-5.815325,-333.193603,0.030503,-0.008743,-0.181421,-0.488368,0.228077,4.939040
1773689896.794139,464861,-0.076172,-0.028716,-5.123304,-293.543685,0.030022,-0.005765,-0.186996,0.028215,0.196359,-1.003966
1773689896.814262,464863,-0.075907,-0.028618,-5.308678,-304.164825,0.022977,-0.007608,0.497833,-0.367720,0.187676,6.581795
1773689896.834384,464865,-0.075247,-0.029023,-4.667138,-267.407308,0.050055,-0.020563,0.359404,0.242156,0.461230,-0.833068
1773689896.844445,464867,-0.074657,-0.029232,-2.820173,-161.584015,0.048710,-0.013670,-0.389691,0.900322,0.380269,-11.866884
1773689896.864567,464869,-0.074079,-0.029220,-1.298403,-74.393009,0.030568,0.013106,-0.089677,0.120936,-0.012246,-1.767448
1773689896.874628,464870,-0.073762,-0.029025,-1.113189,-63.781038,0.033750,0.008237,0.358725,-0.552786,0.059209,8.203328
1773689896.884689,464871,-0.073400,-0.029055,-0.953222,-54.615623,0.037786,0.001983,1.203685,1.756138,0.152822,-15.030956
1773689896.894753,464872,-0.073002,-0.028986,-0.854376,-48.952149,0.057979,0.043593,0.935213,1.884464,-0.243426,-18.236520
1773689896.904813,464874,-0.072233,-0.028178,-1.112003,-63.713079,0.056615,0.039923,-1.365812,-1.930706,-0.214330,16.422804
1773689896.914876,464875,-0.071862,-0.028182,-1.046294,-59.948235,0.030487,0.004732,-1.757024,-2.435334,0.087127,21.105464
1773689896.935017,464877,-0.071504,-0.027878,-0.766784,-43.933501,0.028935,-0.001518,2.391000,-0.542770,0.155376,18.146321
1773689896.945080,464878,-0.071157,-0.027977,-0.724805,-41.528241,0.065404,-0.008148,1.905541,0.255041,0.412178,6.483615
1773689896.955146,464880,-0.070188,-0.028042,-0.879833,-50.410735,0.067281,0.003622,-1.791172,0.918048,0.285767,-19.616862
1773689896.965207,464881,-0.069803,-0.027904,-0.892842,-51.156080,0.029373,0.010332,-2.760189,0.360434,0.017419,-17.966241
1773689896.985328,464883,-0.069570,-0.027831,-0.715490,-40.994563,0.014382,0.005250,0.470356,0.228890,0.006236,-0.501078
1773689897.006513,464885,-0.069202,-0.027683,-0.683179,-39.143285,0.051457,0.020838,0.615748,-0.349216,-0.003158,7.490034
1773689897.016576,464887,-0.068521,-0.027407,-0.778136,-44.583897,0.052232,0.012138,-0.119619,-0.934700,0.110134,11.227180
1773689897.036699,464889,-0.068092,-0.027778,-0.651990,-37.356258,0.041914,-0.009492,-0.319870,0.389559,0.334802,-6.269230
1773689897.046763,464890,-0.067566,-0.027829,-0.756168,-43.325217,0.039666,0.001799,0.063794,1.683248,0.183961,-20.785632
1773689897.056835,464892,-0.067293,-0.027742,-0.637776,-36.541878,0.043203,0.024411,1.069953,1.746784,-0.083829,-16.712014
1773689897.066898,464893,-0.066697,-0.027337,-0.758648,-43.467323,0.061197,0.036980,1.064838,0.581546,-0.152712,-2.022314
1773689897.087024,464896,-0.065387,-0.026722,-0.811713,-46.507737,0.053518,0.021818,-0.621282,-0.304868,0.000705,0.496045
1773689897.117208,464899,-0.064294,-0.026460,-0.844983,-48.413932,0.023912,0.032918,-0.834992,-0.315985,-0.306945,-0.467162
1773689897.137333,464902,-0.063978,-0.025472,-0.858120,-49.166637,0.009065,0.017384,-0.355650,-1.245856,-0.185852,14.678698
1773689897.157455,464904,-0.063930,-0.025761,-0.796874,-45.657527,0.009596,-0.017221,0.239401,-1.083525,0.283778,15.951575
1773689897.177577,464906,-0.063592,-0.026165,-0.782798,-44.851024,0.018700,-0.026221,-0.184873,0.293614,0.456105,-4.908711
1773689897.187640,464908,-0.063394,-0.026460,-0.770006,-44.118082,0.013632,-0.019538,-0.759731,1.488352,0.338908,-24.199713
1773689897.197701,464909,-0.063318,-0.026559,-0.752200,-43.097905,0.003412,0.003727,-0.725689,1.820652,-0.030841,-28.548592
1773689897.217831,464912,-0.063418,-0.025939,-0.745325,-42.703983,0.000489,0.020571,-0.341864,0.217544,-0.275179,-4.850272
1773689897.248019,464915,-0.063156,-0.025781,-0.783087,-44.867586,-0.018735,-0.000894,0.568003,-0.590928,-0.091668,11.158802
1773689897.258070,464917,-0.063436,-0.025810,-0.735619,-42.147838,-0.008994,-0.006431,1.569652,-0.182726,0.037489,11.161064
1773689897.268123,464918,-0.063336,-0.025910,-0.735847,-42.160928,0.012823,-0.004566,1.421394,0.180895,0.132707,5.408557
1773689897.288247,464920,-0.062960,-0.025786,-0.785204,-44.988875,0.011259,-0.001114,-0.587514,0.197003,0.077866,-5.935447
1773689897.298309,464921,-0.062884,-0.025834,-0.790140,-45.271678,0.002783,0.000997,-0.597213,0.170791,0.001993,-5.651476
1773689897.308369,464922,-0.062904,-0.025766,-0.789317,-45.224506,-0.000759,0.002323,-0.256394,-0.080095,-0.035860,-0.342093
1773689897.318431,464923,-0.062899,-0.025787,-0.790212,-45.275789,-0.002376,-0.000616,-0.076640,-0.096700,-0.004876,0.889832
1773689897.328495,464925,-0.062952,-0.025778,-0.788513,-45.178461,-0.002301,0.000378,0.168591,0.020159,-0.017960,0.665886
1773689897.338555,464926,-0.062946,-0.025779,-0.790140,-45.271700,0.001016,-0.000210,0.432824,-0.207048,0.008509,5.232102
1773689897.368741,464929,-0.062877,-0.025794,-0.785457,-45.003369,0.023423,-0.019924,-0.038293,0.346273,0.402032,-4.787653
1773689897.378804,464931,-0.062570,-0.026060,-0.784085,-44.924770,0.020419,-0.013087,-0.627900,0.908891,0.294060,-15.822014
1773689897.388865,464932,-0.062466,-0.026057,-0.784337,-44.939184,0.010788,-0.001634,-0.761757,0.817997,0.083650,-15.449279
1773689897.408988,464934,-0.062232,-0.026165,-0.776785,-44.506512,0.003326,0.001934,-0.017302,0.185069,-0.007316,-2.624519
1773689897.429111,464936,-0.062332,-0.025980,-0.725259,-41.554299,0.010092,0.005814,0.527006,0.244899,-0.021977,-0.344043
1773689897.439178,464937,-0.062155,-0.025938,-0.730507,-41.854989,0.016358,0.008542,0.718075,-0.448443,-0.023504,10.293847
1773689897.459303,464940,-0.061877,-0.025588,-0.729177,-41.778790,0.034656,-0.029426,0.260329,-1.179341,0.603901,18.061651
1773689897.469368,464942,-0.061423,-0.026120,-0.717172,-41.090951,0.034010,-0.037736,-0.522712,0.154220,0.719680,-4.855848
1773689897.489492,464943,-0.061184,-0.026271,-0.719975,-41.251533,0.005042,0.004792,-0.376543,0.801660,-0.036247,-13.250620
1773689897.509618,464946,-0.061220,-0.025927,-0.696132,-39.885399,0.018858,-0.005475,0.034088,-0.376376,0.186446,5.493149
1773689897.519678,464948,-0.060926,-0.026095,-0.694539,-39.794139,0.015921,-0.008589,0.110679,-1.566603,0.213690,22.471340
1773689897.529744,464949,-0.060900,-0.026100,-0.689938,-39.530533,0.021091,-0.037018,0.179014,-1.456758,0.638927,21.337698
1773689897.539804,464950,-0.060502,-0.026840,-0.675993,-38.731549,0.019527,-0.037923,-1.045556,1.960531,0.643368,-33.405061
1773689897.549865,464951,-0.060507,-0.026863,-0.667174,-38.226228,0.000051,0.002434,-1.338848,2.907815,-0.033284,-48.369504
